ID_POLIZA;COBERTURA;COND_GENERAL;MONTO_ASEGURADO;PRIMA_PACTADA
POL0596;D TERCEROS POR LA CA;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160335'];0.0;0.1
POL0596;PLAN B: INCAPACIDAD;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160335'];0.0;0.1
POL0596;INDEMNIZ.0KM 12MESES;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160335'];0.0;0.1
POL0596;ASIGNACION DE TALLER;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160335'];0.0;0.1
POL0596;AUTOREEMPLAZO 45DIAS;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160335'];0.0;0.4
POL0596;R CIVIL DAÑO MORAL;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160335'];1500.0;0.1
POL0596;R CIVIL LUCRO CESANT;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160335'];1500.0;0.1
POL0596;DEFENSA PENAL Y CONS;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160336', 'C120160337', 'C120160332', 'C120160333', 'C120160335'];150.0;0.1
POL0931;DAÑOS MATERIALES;['P120160325', 'P120140303', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160331', 'C120160330', 'C120160329', 'C120160332', 'C120160333', 'C120160335'];615.0;20.39
POL0931;R CIVIL EMERGENTE;['P120160325', 'P120140303', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160331', 'C120160330', 'C120160329', 'C120160332', 'C120160333', 'C120160335'];1000.0;0.01
POL0931;ASISTENCIA VEHICULAR;['P120160325', 'P120140303', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160331', 'C120160330', 'C120160329', 'C120160332', 'C120160333', 'C120160335'];250.0;0.01
POL0931;PLAN A: MUERTE ACCID;['P120160325', 'P120140303', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160331', 'C120160330', 'C120160329', 'C120160332', 'C120160333', 'C120160335'];500.0;0.01
POL0931;ROBO DE ACCESORIOS;['P120160325', 'P120140303', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160331', 'C120160330', 'C120160329', 'C120160332', 'C120160333', 'C120160335'];0.0;0.01
POL0931;ROBO, HURTO USO NO A;['P120160325', 'P120140303', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160331', 'C120160330', 'C120160329', 'C120160332', 'C120160333', 'C120160335'];0.0;0.01
POL0931;DM HUELGA Y TERRORIS;['P120160325', 'P120140303', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160331', 'C120160330', 'C120160329', 'C120160332', 'C120160333', 'C120160335'];0.0;0.01
POL0931;DM ACTOS MALICIOSOS;['P120160325', 'P120140303', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160331', 'C120160330', 'C120160329', 'C120160332', 'C120160333', 'C120160335'];0.0;0.01
POL0931;DM POR SISMO;['P120160325', 'P120140303', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160331', 'C120160330', 'C120160329', 'C120160332', 'C120160333', 'C120160335'];0.0;0.01
POL0931;DM GRANIZO;['P120160325', 'P120140303', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160331', 'C120160330', 'C120160329', 'C120160332', 'C120160333', 'C120160335'];0.0;0.01
POL0931;DM RIESGOS DE LA NAT;['P120160325', 'P120140303', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160331', 'C120160330', 'C120160329', 'C120160332', 'C120160333', 'C120160335'];0.0;0.01
POL0931;DM POR LA PROPIA CAR;['P120160325', 'P120140303', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160331', 'C120160330', 'C120160329', 'C120160332', 'C120160333', 'C120160335'];0.0;0.01
POL0931;D TERCEROS POR LA CA;['P120160325', 'P120140303', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160331', 'C120160330', 'C120160329', 'C120160332', 'C120160333', 'C120160335'];0.0;0.01
POL0931;INDEMNIZ. 0 KM;['P120160325', 'P120140303', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160331', 'C120160330', 'C120160329', 'C120160332', 'C120160333', 'C120160335'];0.0;0.01
POL0931;VEHIC DE REEMPLAZO;['P120160325', 'P120140303', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160331', 'C120160330', 'C120160329', 'C120160332', 'C120160333', 'C120160335'];0.0;0.01
POL0931;PLAN B: INCAPACIDAD;['P120160325', 'P120140303', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160331', 'C120160330', 'C120160329', 'C120160332', 'C120160333', 'C120160335'];0.0;0.01
POL0931;TALLER DE MARCA;['P120160325', 'P120140303', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160331', 'C120160330', 'C120160329', 'C120160332', 'C120160333', 'C120160335'];0.0;0.01
POL0931;DEFENSA PENAL Y CONS;['P120160325', 'P120140303', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160331', 'C120160330', 'C120160329', 'C120160332', 'C120160333', 'C120160335'];0.0;0.01
POL0931;R CIVIL DAÑO MORAL;['P120160325', 'P120140303', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160331', 'C120160330', 'C120160329', 'C120160332', 'C120160333', 'C120160335'];1000.0;0.01
POL0931;R CIVIL LUCRO CESANT;['P120160325', 'P120140303', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160331', 'C120160330', 'C120160329', 'C120160332', 'C120160333', 'C120160335'];1000.0;0.01
POL0931;GASTOS MEDICOS;['P120160325', 'P120140303', 'P320130366', 'C120160326', 'C120160327', 'C120160328', 'C120160331', 'C120160330', 'C120160329', 'C120160332', 'C120160333', 'C120160335'];100.0;0.01
POL0286;DAÑOS MATERIALES;['P120160325', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160331'];386.0;22.75
POL0286;R CIVIL EMERGENTE;['P120160325', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160331'];300.0;1.0
POL0286;ASISTENCIA VEHICULAR;['P120160325', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160331'];250.0;0.15
POL0286;ROBO, HURTO USO NO A;['P120160325', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160331'];0.0;1.2
POL0286;ROBO DE ACCESORIOS;['P120160325', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160331'];0.0;1.2
POL0286;DM HUELGA Y TERRORIS;['P120160325', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160331'];0.0;0.2
POL0286;DM ACTOS MALICIOSOS;['P120160325', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160331'];0.0;0.2
POL0286;DM GRANIZO;['P120160325', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160331'];0.0;0.2
POL0286;DM POR SISMO;['P120160325', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160331'];0.0;0.2
POL0286;INDEMNIZ. 0 KM;['P120160325', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160331'];0.0;0.1
POL0286;AUTOREEMPLAZO15DIAS;['P120160325', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160331'];0.0;0.11
POL0286;TALLER DE MARCA;['P120160325', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160331'];0.0;0.1
POL0286;R CIVIL DAÑO MORAL;['P120160325', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160331'];300.0;0.2
POL0286;R CIVIL LUCRO CESANT;['P120160325', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160330', 'C120160331'];300.0;0.2
POL0934;DAÑOS MATERIALES;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160332', 'C120160333', 'C120160335'];500.0;15.88
POL0934;R CIVIL EMERGENTE;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160332', 'C120160333', 'C120160335'];1500.0;1.2
POL0934;PLAN A: MUERTE ACCID;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160332', 'C120160333', 'C120160335'];200.0;0.1
POL0934;ASIST. AL VEHICULO;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160332', 'C120160333', 'C120160335'];250.0;0.18
POL0934;ROBO, HURTO USO NO A;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160332', 'C120160333', 'C120160335'];0.0;1.2
POL0934;ROBO DE ACCESORIOS;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160332', 'C120160333', 'C120160335'];0.0;0.1
POL0934;DM HUELGA Y TERRORIS;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160332', 'C120160333', 'C120160335'];0.0;0.1
POL0934;DM ACTOS MALICIOSOS;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160332', 'C120160333', 'C120160335'];0.0;0.1
POL0934;DM RIESGOS DE LA NAT;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160332', 'C120160333', 'C120160335'];0.0;0.1
POL0934;DM GRANIZO;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160332', 'C120160333', 'C120160335'];0.0;0.1
POL0934;DM POR SISMO;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160332', 'C120160333', 'C120160335'];0.0;0.1
POL0934;DM POR LA PROPIA CAR;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160332', 'C120160333', 'C120160335'];0.0;0.1
POL0934;D TERCEROS POR LA CA;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160332', 'C120160333', 'C120160335'];0.0;0.1
POL0934;PLAN B: INCAPACIDAD;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160332', 'C120160333', 'C120160335'];0.0;0.1
POL0934;EXCLUSIVIDAD GARAGE;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160332', 'C120160333', 'C120160335'];0.0;0.1
POL0934;INDEMNIZ.0KM 24MESES;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160332', 'C120160333', 'C120160335'];0.0;0.1
POL0934;VEHIC.DE REEMPLAZO;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160332', 'C120160333', 'C120160335'];0.0;0.4
POL0934;R CIVIL DAÑO MORAL;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160332', 'C120160333', 'C120160335'];1500.0;0.1
POL0934;R CIVIL LUCRO CESANT;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160332', 'C120160333', 'C120160335'];1500.0;0.1
POL0934;DEFENSA PENAL Y CONS;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160332', 'C120160333', 'C120160335'];150.0;0.1
POL0934;GASTOS MEDICOS;['P120160325', 'P320130366', 'P120140303', 'C120160326', 'C120160327', 'C120160328', 'C120160329', 'C120160330', 'C120160331', 'C120160332', 'C120160333', 'C120160335'];25.0;0.1
POL0840;DAÑOS MATERIALES;['P120130214', 'P120130414', 'P320130366', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130345', 'C120130344'];500.0;18.85
POL0840;RESPONSAB. CIVIL;['P120130214', 'P120130414', 'P320130366', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130345', 'C120130344'];1500.0;1.2
POL0840;PLAN A: MUERTE ACCID;['P120130214', 'P120130414', 'P320130366', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130345', 'C120130344'];200.0;0.1
POL0840;ASIST. AL VEHICULO;['P120130214', 'P120130414', 'P320130366', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130345', 'C120130344'];250.0;0.25
POL0840;ROBO DE ACC.HTA 10%;['P120130214', 'P120130414', 'P320130366', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130345', 'C120130344'];0.0;0.1
POL0840;ROBO.HURTO, USO NO A;['P120130214', 'P120130414', 'P320130366', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130345', 'C120130344'];0.0;1.2
POL0840;HUELGA Y TERRORISMO;['P120130214', 'P120130414', 'P320130366', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130345', 'C120130344'];0.0;0.1
POL0840;ACTOS MALICIOSOS;['P120130214', 'P120130414', 'P320130366', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130345', 'C120130344'];0.0;0.1
POL0840;GRANIZO/ R.DE NATURA;['P120130214', 'P120130414', 'P320130366', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130345', 'C120130344'];0.0;0.2
POL0840;SISMO;['P120130214', 'P120130414', 'P320130366', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130345', 'C120130344'];0.0;0.1
POL0840;D.MAT. X LA CARGA;['P120130214', 'P120130414', 'P320130366', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130345', 'C120130344'];0.0;0.1
POL0840;R.C. POR PROP.CARGA;['P120130214', 'P120130414', 'P320130366', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130345', 'C120130344'];0.0;0.1
POL0840;PLAN B: INCAPACIDAD;['P120130214', 'P120130414', 'P320130366', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130345', 'C120130344'];0.0;0.1
POL0840;VEHIC.DE REEMPLAZO;['P120130214', 'P120130414', 'P320130366', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130345', 'C120130344'];0.0;0.4
POL0840;INDEMNIZ.0KM 24MESES;['P120130214', 'P120130414', 'P320130366', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130345', 'C120130344'];0.0;0.1
POL0840;EXCLUSIVIDAD GARAGE;['P120130214', 'P120130414', 'P320130366', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130345', 'C120130344'];0.0;0.1
POL0840;RC DAÑO MORAL;['P120130214', 'P120130414', 'P320130366', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130345', 'C120130344'];1500.0;0.1
POL0840;RC LUCRO CESANTE;['P120130214', 'P120130414', 'P320130366', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130345', 'C120130344'];1500.0;0.1
POL0840;DEF.PENAL Y CON. FZA;['P120130214', 'P120130414', 'P320130366', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130345', 'C120130344'];150.0;0.1
POL0840;GASTOS MEDICOS;['P120130214', 'P120130414', 'P320130366', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130345', 'C120130344'];25.0;0.1
POL0517;DAÑOS MATERIALES;['P120130214', 'P120130414', 'P120130562', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340'];320.53;21.89
POL0517;RESPONSAB. CIVIL;['P120130214', 'P120130414', 'P120130562', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340'];1000.0;2.0
POL0517;ASIST VEH FULL;['P120130214', 'P120130414', 'P120130562', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340'];250.0;0.4
POL0517;ROBO C/FZA.CONTENIDO;['P120130214', 'P120130414', 'P120130562', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340'];9.26;1.21
POL0517;ROBO.HURTO, USO NO A;['P120130214', 'P120130414', 'P120130562', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340'];0.0;1.2
POL0517;ROBO DE ACC.HTA 10%;['P120130214', 'P120130414', 'P120130562', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340'];0.0;1.2
POL0517;HUELGA Y TERRORISMO;['P120130214', 'P120130414', 'P120130562', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340'];0.0;0.4
POL0517;ACTOS MALICIOSOS;['P120130214', 'P120130414', 'P120130562', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340'];0.0;0.4
POL0517;GRANIZO/ R.DE NATURA;['P120130214', 'P120130414', 'P120130562', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340'];0.0;0.4
POL0517;SISMO;['P120130214', 'P120130414', 'P120130562', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340'];0.0;0.4
POL0517;INDEMNIZ. 0 KM;['P120130214', 'P120130414', 'P120130562', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340'];0.0;0.02
POL0517;EXCLUSIVIDAD GARAGE;['P120130214', 'P120130414', 'P120130562', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340'];0.0;0.1
POL0517;AUTOREEMPL KIA 45DIA;['P120130214', 'P120130414', 'P120130562', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340'];0.0;0.2
POL0517;ROBO C/VIOL,CONTENID;['P120130214', 'P120130414', 'P120130562', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340'];0.0;1.2
POL0517;RC DAÑO MORAL;['P120130214', 'P120130414', 'P120130562', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340'];1000.0;0.4
POL0517;RC LUCRO CESANTE;['P120130214', 'P120130414', 'P120130562', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340'];1000.0;0.4
POL0649;DAÑOS MATERIALES;['P120130214', 'P120130414', 'P320130366', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130345', 'C120130344'];500.0;14.92
POL0649;RESPONSAB. CIVIL;['P120130214', 'P120130414', 'P320130366', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130345', 'C120130344'];1500.0;0.01
POL0649;PLAN A: MUERTE ACCID;['P120130214', 'P120130414', 'P320130366', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130345', 'C120130344'];200.0;0.01
POL0649;ASIST. AL VEHICULO;['P120130214', 'P120130414', 'P320130366', 'P120140303', 'C120130335', 'C120130336', 'C120130337', 'C120130338', 'C120130340', 'C120130342', 'C120130345', 'C120130344'];250.0;0.01
